"Seq_ID	subsample	rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq"
"CS00176	0.05	NC_017592.1	1	2036867	2154219	1572619	77.2077	136.159	35.5	53.3"
"CS00176	0.075	NC_017592.1	1	2036867	3230181	1658318	81.4151	204.201	35.5	53.3"
"CS00176	0.125	NC_017592.1	1	2036867	5384899	1743493	85.5968	340.393	35.5	53.3"
"CS00176	0.1	NC_017592.1	1	2036867	4308158	1709716	83.9385	272.336	35.5	53.3"
"CS00176	0.25	NC_017592.1	1	2036867	10765238	1830950	89.8905	680.538	35.5	53.3"
"CS00176	0.5	NC_017592.1	1	2036867	21540288	1891317	92.8542	1361.7	35.5	53.3"
"CS00176	1.0	NC_017592.1	1	2036867	43102153	1923298	94.4243	2724.73	35.5	53.3"
"CS00177	0.025	NC_017592.1	1	2036867	931233	744577	36.555	55.1617	35.6	33"
"CS00177	0.05	NC_017592.1	1	2036867	1863182	863587	42.3978	110.353	35.6	33"
"CS00177	0.075	NC_017592.1	1	2036867	2796039	928813	45.6001	165.623	35.6	33"
"CS00177	0.125	NC_017592.1	1	2036867	4661864	1019970	50.0754	276.141	35.6	33"
"CS00177	0.1	NC_017592.1	1	2036867	3727300	978535	48.0412	220.778	35.6	33"
"CS00177	0.25	NC_017592.1	1	2036867	9328853	1141173	56.0259	552.639	35.6	33"
"CS00177	0.5	NC_017592.1	1	2036867	18662273	1255639	61.6456	1105.62	35.6	33"
"CS00177	1.0	NC_017592.1	1	2036867	37333454	1356359	66.5905	2211.49	35.6	33"
"CS00178	0.025	NC_017592.1	1	2036867	673325	930609	45.6883	40.0322	35.6	33.9"
"CS00178	0.05	NC_017592.1	1	2036867	1349089	1069241	52.4944	80.2121	35.6	34"
"CS00178	0.075	NC_017592.1	1	2036867	2024778	1148597	56.3904	120.401	35.6	34"
"CS00178	0.125	NC_017592.1	1	2036867	3370893	1243487	61.049	200.408	35.6	34"
"CS00178	0.1	NC_017592.1	1	2036867	2698493	1201117	58.9688	160.45	35.6	34"
"CS00178	0.25	NC_017592.1	1	2036867	6738630	1360805	66.8087	400.671	35.6	34"
"CS00178	0.5	NC_017592.1	1	2036867	13468601	1457361	71.5491	801	35.6	34"
"CS00178	1.0	NC_017592.1	1	2036867	26949429	1535517	75.3862	1602.56	35.6	34"
"CS00179	0.025	NC_017592.1	1	2036867	717793	776917	38.1427	41.7633	35.6	32.3"
"CS00179	0.05	NC_017592.1	1	2036867	1437251	916945	45.0174	83.6514	35.6	32.2"
"CS00179	0.075	NC_017592.1	1	2036867	2154746	995161	48.8574	125.438	35.6	32.2"
"CS00179	0.125	NC_017592.1	1	2036867	3594287	1100181	54.0134	209.241	35.6	32.2"
"CS00179	0.1	NC_017592.1	1	2036867	2876067	1053023	51.6982	167.425	35.6	32.2"
"CS00179	0.25	NC_017592.1	1	2036867	7176460	1230686	60.4205	417.784	35.6	32.3"
"CS00179	0.5	NC_017592.1	1	2036867	14363378	1351570	66.3553	836.204	35.6	32.3"
"CS00179	1.0	NC_017592.1	1	2036867	28732001	1447066	71.0437	1672.63	35.6	32.3"
"CS00180	0.025	NC_017592.1	1	2036867	576259	534752	26.2537	33.0968	35.6	28.5"
"CS00180	0.05	NC_017592.1	1	2036867	1151198	650824	31.9522	66.1298	35.6	28.5"
"CS00180	0.075	NC_017592.1	1	2036867	1724152	722969	35.4942	99.0566	35.6	28.5"
"CS00180	0.125	NC_017592.1	1	2036867	2872291	813780	39.9525	165.01	35.6	28.5"
"CS00180	0.1	NC_017592.1	1	2036867	2297812	775671	38.0816	132.006	35.6	28.5"
"CS00180	0.25	NC_017592.1	1	2036867	5743075	933816	45.8457	329.816	35.6	28.5"
"CS00180	0.5	NC_017592.1	1	2036867	11491036	1054058	51.749	659.776	35.6	28.5"
"CS00180	1.0	NC_017592.1	1	2036867	22980690	1164559	57.174	1319.35	35.6	28.5"
"CS00181	0.025	NC_017592.1	1	2036867	183223	407866	20.0242	10.4558	35.6	18.7"
"CS00181	0.05	NC_017592.1	1	2036867	364736	494418	24.2735	20.8002	35.6	18.6"
"CS00181	0.075	NC_017592.1	1	2036867	545940	547579	26.8834	31.1068	35.6	18.7"
"CS00181	0.125	NC_017592.1	1	2036867	910012	623035	30.5879	51.8497	35.6	18.6"
"CS00181	0.1	NC_017592.1	1	2036867	728290	588822	28.9082	41.4807	35.6	18.7"
"CS00181	0.25	NC_017592.1	1	2036867	1821795	734212	36.0461	103.76	35.6	18.6"
"CS00181	0.5	NC_017592.1	1	2036867	3640432	844481	41.4598	207.206	35.6	18.6"
"CS00181	1.0	NC_017592.1	1	2036867	7278554	952275	46.7519	414.244	35.6	18.6"
"CS00182	0.025	NC_017592.1	1	2036867	905580	978655	48.0471	53.3513	35.5	34.8"
"CS00182	0.05	NC_017592.1	1	2036867	1808161	1100403	54.0243	106.506	35.5	34.7"
"CS00182	0.075	NC_017592.1	1	2036867	2709868	1168268	57.3561	159.652	35.5	34.7"
"CS00182	0.125	NC_017592.1	1	2036867	4517532	1254580	61.5936	266.221	35.5	34.8"
"CS00182	0.1	NC_017592.1	1	2036867	3615477	1212829	59.5438	213.053	35.5	34.8"
"CS00182	0.25	NC_017592.1	1	2036867	9030923	1364666	66.9983	532.215	35.5	34.8"
"CS00182	0.5	NC_017592.1	1	2036867	18065807	1457572	71.5595	1064.81	35.5	34.8"
"CS00182	1.0	NC_017592.1	1	2036867	36131925	1536906	75.4544	2129.74	35.5	34.8"
"CS00183	0.025	NC_017592.1	1	2036867	19923	14777	0.725477	0.259843	35.2	4.3"
"CS00183	0.05	NC_017592.1	1	2036867	39887	21433	1.05225	0.519143	35.2	4.13"
"CS00183	0.075	NC_017592.1	1	2036867	60154	27146	1.33273	0.782779	35.2	4.15"
"CS00183	0.125	NC_017592.1	1	2036867	100001	33992	1.66884	1.30156	35.2	4.17"
"CS00183	0.1	NC_017592.1	1	2036867	80045	30735	1.50894	1.04163	35.2	4.19"
"CS00183	0.25	NC_017592.1	1	2036867	200416	47566	2.33525	2.61052	35.2	4.19"
"CS00183	0.5	NC_017592.1	1	2036867	401995	62777	3.08204	5.23813	35.2	4.21"
"CS00183	1.0	NC_017592.1	1	2036867	804312	81266	3.98975	10.4793	35.2	4.21"
"CS00184	0.025	NC_017592.1	1	2036867	3519	6813	0.334484	0.0443775	35.5	8.24"
"CS00184	0.05	NC_017592.1	1	2036867	6863	11056	0.542794	0.0873901	35.5	8.1"
"CS00184	0.075	NC_017592.1	1	2036867	10325	13770	0.676038	0.131463	35.4	7.97"
"CS00184	0.125	NC_017592.1	1	2036867	17188	18360	0.901384	0.218463	35.4	8.05"
"CS00184	0.1	NC_017592.1	1	2036867	13739	16103	0.790577	0.174636	35.5	8.14"
"CS00184	0.25	NC_017592.1	1	2036867	34622	26932	1.32223	0.439907	35.4	8"
"CS00184	0.5	NC_017592.1	1	2036867	69941	38327	1.88166	0.887043	35.4	8"
"CS00184	1.0	NC_017592.1	1	2036867	139927	50984	2.50306	1.77281	35.4	8.07"
"CS00185	0.025	NC_017592.1	1	2036867	20526	15291	0.750712	0.264391	35.3	4.8"
"CS00185	0.05	NC_017592.1	1	2036867	40820	23442	1.15089	0.525373	35.3	4.87"
"CS00185	0.075	NC_017592.1	1	2036867	60988	28899	1.4188	0.785397	35.3	4.92"
"CS00185	0.125	NC_017592.1	1	2036867	101810	36865	1.80989	1.31101	35.3	4.94"
"CS00185	0.1	NC_017592.1	1	2036867	81298	33278	1.63378	1.0467	35.2	4.92"
"CS00185	0.25	NC_017592.1	1	2036867	203205	50694	2.48882	2.61674	35.2	4.92"
"CS00185	0.5	NC_017592.1	1	2036867	406730	66622	3.27081	5.23844	35.2	4.9"
"CS00185	1.0	NC_017592.1	1	2036867	814090	86262	4.23503	10.4859	35.2	4.89"
"CS00186	0.025	NC_017592.1	1	2036867	734574	478258	23.4801	39.1231	35.7	49.9"
"CS00186	0.05	NC_017592.1	1	2036867	1469174	614981	30.1925	78.2558	35.7	49.9"
"CS00186	0.075	NC_017592.1	1	2036867	2202668	700970	34.4141	117.313	35.7	49.8"
"CS00186	0.125	NC_017592.1	1	2036867	3670593	822762	40.3935	195.464	35.7	49.8"
"CS00186	0.1	NC_017592.1	1	2036867	2937025	768196	37.7146	156.414	35.7	49.8"
"CS00186	0.25	NC_017592.1	1	2036867	7340639	1010528	49.6119	390.952	35.7	49.8"
"CS00186	0.5	NC_017592.1	1	2036867	14681294	1170708	57.4759	781.865	35.7	49.8"
"CS00186	1.0	NC_017592.1	1	2036867	29381681	1304961	64.0671	1564.77	35.7	49.8"
"CS00187	0.025	NC_017592.1	1	2036867	642090	630642	30.9614	33.527	35.6	50.7"
"CS00187	0.05	NC_017592.1	1	2036867	1283507	835495	41.0186	67.0314	35.6	50.7"
"CS00187	0.075	NC_017592.1	1	2036867	1928279	956126	46.941	100.744	35.6	50.7"
"CS00187	0.125	NC_017592.1	1	2036867	3210531	1092786	53.6503	167.765	35.6	50.7"
"CS00187	0.1	NC_017592.1	1	2036867	2569137	1035441	50.835	134.214	35.6	50.7"
"CS00187	0.25	NC_017592.1	1	2036867	6423830	1253185	61.5251	335.675	35.6	50.7"
"CS00187	0.5	NC_017592.1	1	2036867	12837566	1362092	66.8719	670.799	35.6	50.7"
"CS00187	1.0	NC_017592.1	1	2036867	25681048	1444543	70.9198	1341.98	35.6	50.7"
"CS00188	0.025	NC_017592.1	1	2036867	1008979	549969	27.0007	54.7091	35.4	50.4"
"CS00188	0.05	NC_017592.1	1	2036867	2018500	738109	36.2375	109.469	35.4	50.4"
"CS00188	0.075	NC_017592.1	1	2036867	3028949	862006	42.3202	164.29	35.4	50.4"
"CS00188	0.125	NC_017592.1	1	2036867	5044485	1025333	50.3387	273.65	35.4	50.4"
"CS00188	0.1	NC_017592.1	1	2036867	4036215	955224	46.8967	218.925	35.4	50.4"
"CS00188	0.25	NC_017592.1	1	2036867	10095875	1225206	60.1515	547.89	35.4	50.4"
"CS00188	0.5	NC_017592.1	1	2036867	20185579	1384074	67.9511	1095.42	35.4	50.4"
"CS00188	1.0	NC_017592.1	1	2036867	40377275	1501650	73.7235	2164.89	35.4	50.4"
"CS00189	0.025	NC_017592.1	1	2036867	976181	552585	27.1292	51.1756	35.4	48.8"
"CS00189	0.05	NC_017592.1	1	2036867	1952038	746710	36.6597	102.386	35.4	48.8"
"CS00189	0.075	NC_017592.1	1	2036867	2926860	868313	42.6298	153.559	35.4	48.9"
"CS00189	0.125	NC_017592.1	1	2036867	4877684	1012918	49.7292	255.944	35.4	48.8"
"CS00189	0.1	NC_017592.1	1	2036867	3902757	951581	46.7179	204.767	35.4	48.9"
"CS00189	0.25	NC_017592.1	1	2036867	9762231	1193242	58.5822	512.284	35.4	48.8"
"CS00189	0.5	NC_017592.1	1	2036867	19529697	1337021	65.6411	1024.79	35.4	48.8"
"CS00189	1.0	NC_017592.1	1	2036867	39045613	1454978	71.4322	2002.8	35.4	48.8"
"CS00190	0.025	NC_017592.1	1	2036867	690878	659501	32.3782	36.1019	35.7	52"
"CS00190	0.05	NC_017592.1	1	2036867	1383638	864481	42.4417	72.278	35.7	52"
"CS00190	0.075	NC_017592.1	1	2036867	2076328	981315	48.1777	108.477	35.7	52"
"CS00190	0.125	NC_017592.1	1	2036867	3460580	1118293	54.9026	180.822	35.7	52"
"CS00190	0.1	NC_017592.1	1	2036867	2768438	1061622	52.1203	144.625	35.7	52"
"CS00190	0.25	NC_017592.1	1	2036867	6917095	1253044	61.5182	361.423	35.7	52"
"CS00190	0.5	NC_017592.1	1	2036867	13838432	1357721	66.6573	723.011	35.7	52"
"CS00190	1.0	NC_017592.1	1	2036867	27681335	1447188	71.0497	1446.14	35.7	52"
"CS00191	0.025	NC_017592.1	1	2036867	764716	615788	30.2321	43.6342	35.6	35.7"
"CS00191	0.05	NC_017592.1	1	2036867	1529212	709812	34.8482	87.2357	35.6	35.7"
"CS00191	0.075	NC_017592.1	1	2036867	2295357	770195	37.8127	130.962	35.6	35.7"
"CS00191	0.125	NC_017592.1	1	2036867	3831076	846260	41.5471	218.587	35.6	35.6"
"CS00191	0.1	NC_017592.1	1	2036867	3062858	812789	39.9039	174.755	35.6	35.7"
"CS00191	0.25	NC_017592.1	1	2036867	7665931	947852	46.5348	437.438	35.6	35.6"
"CS00191	0.5	NC_017592.1	1	2036867	15331068	1047706	51.4371	874.67	35.6	35.6"
"CS00191	1.0	NC_017592.1	1	2036867	30669214	1148620	56.3915	1749.68	35.6	35.6"
"CS00192	0.025	NC_017592.1	1	2036867	1220538	10012	0.491539	16.0124	34.8	1.39"
"CS00192	0.05	NC_017592.1	1	2036867	2440900	12047	0.591448	32.0219	34.8	1.38"
"CS00192	0.075	NC_017592.1	1	2036867	3659785	13326	0.65424	48.0065	34.8	1.39"
"CS00192	0.125	NC_017592.1	1	2036867	6098969	14714	0.722384	80.0012	34.8	1.39"
"CS00192	0.1	NC_017592.1	1	2036867	4878071	13912	0.68301	63.9895	34.8	1.39"
"CS00192	0.25	NC_017592.1	1	2036867	12198577	17150	0.841979	160.017	34.8	1.39"
"CS00192	0.5	NC_017592.1	1	2036867	24412154	20723	1.0174	272.885	34.9	1.39"
"CS00192	1.0	NC_017592.1	1	2036867	48817777	25576	1.25565	339.333	34.8	1.39"
"CS00193	0.025	NC_017592.1	1	2036867	1555545	6840	0.33581	20.3176	34.9	1.38"
"CS00193	0.05	NC_017592.1	1	2036867	3109727	8039	0.394675	40.615	34.9	1.38"
"CS00193	0.075	NC_017592.1	1	2036867	4664477	8526	0.418584	60.919	34.9	1.39"
"CS00193	0.125	NC_017592.1	1	2036867	7781921	9821	0.482162	101.637	34.9	1.39"
"CS00193	0.1	NC_017592.1	1	2036867	6226168	8937	0.438762	81.3163	34.9	1.39"
"CS00193	0.25	NC_017592.1	1	2036867	15571662	12436	0.610546	203.377	34.9	1.39"
"CS00193	0.5	NC_017592.1	1	2036867	31148150	15397	0.755916	290.759	34.9	1.39"
"CS00193	1.0	NC_017592.1	1	2036867	62312245	19050	0.93526	356.026	34.9	1.39"
"CS00194	0.025	NC_017592.1	1	2036867	1075890	7883	0.387016	14.0894	34.7	1.77"
"CS00194	0.05	NC_017592.1	1	2036867	2151598	8909	0.437387	28.1767	34.7	1.77"
"CS00194	0.075	NC_017592.1	1	2036867	3225766	10071	0.494436	42.2424	34.7	1.78"
"CS00194	0.125	NC_017592.1	1	2036867	5378154	11280	0.553792	70.4261	34.7	1.78"
"CS00194	0.1	NC_017592.1	1	2036867	4301219	10891	0.534694	56.3256	34.7	1.78"
"CS00194	0.25	NC_017592.1	1	2036867	10755570	13189	0.647514	140.845	34.7	1.78"
"CS00194	0.5	NC_017592.1	1	2036867	21507700	15890	0.78012	252.152	34.7	1.78"
"CS00194	1.0	NC_017592.1	1	2036867	43031000	20622	1.01244	313.605	34.7	1.78"
"CS00195	0.025	NC_017592.1	1	2036867	1527019	10484	0.514712	19.9445	34.8	1.56"
"CS00195	0.05	NC_017592.1	1	2036867	3055601	12182	0.598075	39.91	34.8	1.56"
"CS00195	0.075	NC_017592.1	1	2036867	4580667	13586	0.667005	59.8273	34.8	1.57"
"CS00195	0.125	NC_017592.1	1	2036867	7633502	14938	0.733381	99.6981	34.8	1.57"
"CS00195	0.1	NC_017592.1	1	2036867	6108358	14282	0.701175	79.781	34.8	1.56"
"CS00195	0.25	NC_017592.1	1	2036867	15263092	18811	0.923526	199.35	34.8	1.57"
"CS00195	0.5	NC_017592.1	1	2036867	30526935	22809	1.11981	294.171	34.8	1.57"
"CS00195	1.0	NC_017592.1	1	2036867	61028463	29876	1.46676	364.17	34.8	1.57"
"Sample_NEC	NEC	NC_017592.1	1	2036867	476988	7229	0.354908	7.05381	35.1	0.141"
"Sample_NEC	NEC	NC_017592.1	1	2036867	952986	12413	0.609416	14.0945	35.1	0.141"
"Sample_NEC	NEC	NC_017592.1	1	2036867	1428117	15341	0.753167	21.1209	35.1	0.142"
"Sample_NEC	NEC	NC_017592.1	1	2036867	2380771	22138	1.08687	35.2104	35.1	0.14"
"Sample_NEC	NEC	NC_017592.1	1	2036867	1905427	18371	0.901924	28.1794	35.1	0.141"
"Sample_NEC	NEC	NC_017592.1	1	2036867	4764807	36015	1.76816	70.4728	35.1	0.142"
"Sample_NEC	NEC	NC_017592.1	1	2036867	9528839	56266	2.76238	140.937	35.1	0.142"
"Sample_NEC	NEC	NC_017592.1	1	2036867	19059235	79643	3.91007	210.002	35.1	0.142"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	1058460	9948	0.488397	13.9496	34.9	1.12"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	2116023	13138	0.64501	27.8868	34.9	1.13"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	3175177	14880	0.730534	41.8431	34.9	1.13"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	5288670	18991	0.932363	69.7022	34.9	1.13"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	4230906	16954	0.832357	55.7584	34.9	1.13"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	10575188	26012	1.27706	139.376	34.9	1.13"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	21145126	34315	1.6847	244.811	34.9	1.13"
"Sample_PCR_ctrl015	PCR	NC_017592.1	1	2036867	42290353	45663	2.24183	301.035	34.8	1.12"
"SP00001	0.025	NC_017592.1	1	2036867	4384746	134265	6.59174	273.57	35.3	59.4"
"SP00001	0.05	NC_017592.1	1	2036867	8764327	153140	7.51841	546.824	35.3	59.4"
"SP00001	0.075	NC_017592.1	1	2036867	13148381	163835	8.04348	820.333	35.3	59.4"
"SP00001	0.125	NC_017592.1	1	2036867	21921416	177988	8.73832	1367.78	35.3	59.4"
"SP00001	0.1	NC_017592.1	1	2036867	17537044	171337	8.41179	1094.15	35.3	59.4"
"SP00001	0.25	NC_017592.1	1	2036867	43856875	202608	9.94704	2679.18	35.3	59.4"
"SP00001	0.5	NC_017592.1	1	2036867	87712629	239474	11.757	5131.07	35.3	59.4"
"SP00001	1.0	NC_017592.1	1	2036867	175380675	282454	13.8671	9200.95	35.3	59.4"
"SP00002	0.025	NC_017592.1	1	2036867	4920770	119235	5.85384	255.961	35.6	51.5"
"SP00002	0.05	NC_017592.1	1	2036867	9844466	129299	6.34794	512.049	35.6	51.5"
"SP00002	0.075	NC_017592.1	1	2036867	14773051	136135	6.68355	766.321	35.6	51.4"
"SP00002	0.125	NC_017592.1	1	2036867	24615719	148912	7.31084	1201.17	35.6	51.4"
"SP00002	0.1	NC_017592.1	1	2036867	19693988	143854	7.06251	993.634	35.6	51.4"
"SP00002	0.25	NC_017592.1	1	2036867	49234473	166990	8.19838	1864.04	35.6	51.4"
"SP00002	0.5	NC_017592.1	1	2036867	98459211	190232	9.33944	2875.27	35.6	51.4"
"SP00002	1.0	NC_017592.1	1	2036867	196911704	219391	10.771	4357.07	35.5	51.4"
"SP00003	0.025	NC_017592.1	1	2036867	1811723	43111	2.11653	39.7073	35.7	15.4"
"SP00003	0.05	NC_017592.1	1	2036867	3625837	46316	2.27388	79.4436	35.7	15.4"
"SP00003	0.075	NC_017592.1	1	2036867	5442192	48834	2.39751	119.188	35.7	15.4"
"SP00003	0.125	NC_017592.1	1	2036867	9070107	51678	2.53713	198.662	35.7	15.4"
"SP00003	0.1	NC_017592.1	1	2036867	7254249	50463	2.47748	158.881	35.7	15.4"
"SP00003	0.25	NC_017592.1	1	2036867	18138224	55288	2.71436	384.298	35.7	15.4"
"SP00003	0.5	NC_017592.1	1	2036867	36268781	59877	2.93966	573.564	35.7	15.4"
"SP00003	1.0	NC_017592.1	1	2036867	72548194	63606	3.12274	834.648	35.7	15.4"
"SP00004	0.025	NC_017592.1	1	2036867	933269	5721	0.280873	9.95592	36	0.815"
"SP00004	0.05	NC_017592.1	1	2036867	1868147	6845	0.336055	19.9232	36	0.811"
"SP00004	0.075	NC_017592.1	1	2036867	2801772	7411	0.363843	29.8781	36	0.809"
"SP00004	0.125	NC_017592.1	1	2036867	4666380	8371	0.410974	49.7676	36	0.807"
"SP00004	0.1	NC_017592.1	1	2036867	3734235	7970	0.391287	39.8235	36	0.808"
"SP00004	0.25	NC_017592.1	1	2036867	9330578	11282	0.55389	99.5183	36	0.809"
"SP00004	0.5	NC_017592.1	1	2036867	18662296	13175	0.646827	161.36	36	0.813"
"SP00004	1.0	NC_017592.1	1	2036867	37313418	14707	0.72204	185.123	35.9	0.812"
"SP00005	0.025	NC_017592.1	1	2036867	149636	1664	0.0816941	1.61344	36.1	0.599"
"SP00005	0.05	NC_017592.1	1	2036867	300694	1971	0.0967663	3.24232	36.1	0.594"
"SP00005	0.075	NC_017592.1	1	2036867	450266	2067	0.101479	4.855	36.1	0.6"
"SP00005	0.125	NC_017592.1	1	2036867	751648	2201	0.108058	8.10439	36.1	0.6"
"SP00005	0.1	NC_017592.1	1	2036867	601140	2173	0.106683	6.48181	36.1	0.601"
"SP00005	0.25	NC_017592.1	1	2036867	1501242	2426	0.119104	16.1873	36.1	0.604"
"SP00005	0.5	NC_017592.1	1	2036867	3003879	2897	0.142228	32.3893	36.1	0.6"
"SP00005	1.0	NC_017592.1	1	2036867	6001657	3847	0.188868	64.7109	36.1	0.596"
"SP00006	0.025	NC_017592.1	1	2036867	46	219	0.0107518	0.00128727	35.4	33.4"
"SP00006	0.05	NC_017592.1	1	2036867	74	279	0.0136975	0.00199964	35.6	35.6"
"SP00006	0.075	NC_017592.1	1	2036867	118	279	0.0136975	0.00325304	35.8	34.6"
"SP00006	0.125	NC_017592.1	1	2036867	184	384	0.0188525	0.0049365	35.7	35.4"
"SP00006	0.1	NC_017592.1	1	2036867	153	333	0.0163486	0.00412594	36	35.5"
"SP00006	0.25	NC_017592.1	1	2036867	407	597	0.0293097	0.0109241	35.8	34.9"
"SP00006	0.5	NC_017592.1	1	2036867	828	1507	0.0739862	0.0221016	35.8	34.9"
"SP00006	1.0	NC_017592.1	1	2036867	1575	2068	0.101528	0.0421618	35.8	35.2"
"SP00007	0.025	NC_017592.1	1	2036867	928701	1828	0.0897457	9.59162	36.1	0.172"
"SP00007	0.05	NC_017592.1	1	2036867	1855895	2051	0.100694	19.1666	36.1	0.172"
"SP00007	0.075	NC_017592.1	1	2036867	2782491	2310	0.113409	28.7349	36.1	0.173"
"SP00007	0.125	NC_017592.1	1	2036867	4639945	2527	0.124063	47.9154	36.1	0.173"
"SP00007	0.1	NC_017592.1	1	2036867	3713147	2439	0.119743	38.3447	36.1	0.172"
"SP00007	0.25	NC_017592.1	1	2036867	9283357	2998	0.147187	93.6871	36.1	0.173"
"SP00007	0.5	NC_017592.1	1	2036867	18577053	3916	0.192256	149.703	36.1	0.172"
"SP00007	1.0	NC_017592.1	1	2036867	37159269	4925	0.241793	161.81	36.1	0.172"
"SP00008	0.025	NC_017592.1	1	2036867	218860	2999	0.147236	2.35654	35.9	10.7"
"SP00008	0.05	NC_017592.1	1	2036867	438324	3279	0.160983	4.71989	35.9	10.7"
"SP00008	0.075	NC_017592.1	1	2036867	659118	3479	0.170802	7.09776	35.9	10.7"
"SP00008	0.125	NC_017592.1	1	2036867	1100294	3673	0.180326	11.849	35.9	10.7"
"SP00008	0.1	NC_017592.1	1	2036867	879704	3583	0.175907	9.47331	35.9	10.7"
"SP00008	0.25	NC_017592.1	1	2036867	2199202	3968	0.194809	23.6796	35.9	10.7"
"SP00008	0.5	NC_017592.1	1	2036867	4395039	4251	0.208703	47.3174	35.9	10.7"
"SP00008	1.0	NC_017592.1	1	2036867	8790982	4479	0.219897	94.6467	35.9	10.7"
"SP00009	0.025	NC_017592.1	1	2036867	6743305	120690	5.92528	427.945	35.3	59.7"
"SP00009	0.05	NC_017592.1	1	2036867	13489159	134270	6.59199	856.071	35.3	59.7"
"SP00009	0.075	NC_017592.1	1	2036867	20235793	147227	7.22811	1284.27	35.3	59.7"
"SP00009	0.125	NC_017592.1	1	2036867	33724816	162110	7.95879	2140.22	35.3	59.7"
"SP00009	0.1	NC_017592.1	1	2036867	26980822	155221	7.62058	1712.29	35.3	59.7"
"SP00009	0.25	NC_017592.1	1	2036867	67460535	190835	9.36905	4219.76	35.3	59.7"
"SP00009	0.5	NC_017592.1	1	2036867	134903488	232532	11.4162	7833.86	35.3	59.7"
"SP00009	1.0	NC_017592.1	1	2036867	269811035	286646	14.0729	10528.8	35.3	59.7"
"SP00010	0.025	NC_017592.1	1	2036867	1844890	72055	3.53754	103.131	35.5	57.4"
"SP00010	0.05	NC_017592.1	1	2036867	3694622	79628	3.90934	206.511	35.5	57.4"
"SP00010	0.075	NC_017592.1	1	2036867	5540429	83288	4.08902	309.739	35.5	57.4"
"SP00010	0.125	NC_017592.1	1	2036867	9232734	90144	4.42562	516.145	35.5	57.4"
"SP00010	0.1	NC_017592.1	1	2036867	7387758	87341	4.28801	413.006	35.5	57.4"
"SP00010	0.25	NC_017592.1	1	2036867	18463694	100081	4.91348	927.903	35.5	57.4"
"SP00010	0.5	NC_017592.1	1	2036867	36920044	119647	5.87407	1435.7	35.5	57.4"
"SP00010	1.0	NC_017592.1	1	2036867	73849908	149682	7.34864	2159.55	35.5	57.4"
"SP00011	0.025	NC_017592.1	1	2036867	591538	5740	0.281805	7.73393	36.1	7.93"
"SP00011	0.05	NC_017592.1	1	2036867	1180958	7610	0.373613	15.4505	36.1	7.94"
"SP00011	0.075	NC_017592.1	1	2036867	1768388	8135	0.399388	23.1435	36.1	7.95"
"SP00011	0.125	NC_017592.1	1	2036867	2945074	10749	0.527722	38.5387	36.1	7.95"
"SP00011	0.1	NC_017592.1	1	2036867	2356789	9091	0.446323	30.8372	36.1	7.95"
"SP00011	0.25	NC_017592.1	1	2036867	5886700	13455	0.660573	76.9893	36.1	7.92"
"SP00011	0.5	NC_017592.1	1	2036867	11765538	18349	0.900844	153.705	36.1	7.93"
"SP00011	1.0	NC_017592.1	1	2036867	23525956	23094	1.1338	213.201	36.1	7.93"
